game_id,name,genres,developer,publisher,release_date,tags
620980,Beat Saber,Indie,Beat Games,Beat Games,"21 May, 2019","VR, Rhythm, Music, Moddable, Fast-Paced, Singleplayer, Difficult, First-Person, Multiplayer, Indie, Swordplay, Action, Sports, Great Soundtrack, Futuristic, Casual, Music-Based Procedural Generation, PvP, Games Workshop, Early Access"
625470,The Red Stare,"Action, Free To Play, Indie",Play:D,"Play:D, NHTV Breda University of Applied Sciences","31 Jul, 2017","Free to Play, Action, Indie, VR"
632000,CrossCells,"Casual, Indie, Strategy",Matthew Brown,Matthew Brown,"26 May, 2017","Casual, Indie, Puzzle, Strategy, Minimalist, Logic"
632470,Disco Elysium - The Final Cut,RPG,ZA/UM,ZA/UM,"15 Oct, 2019","RPG, Story Rich, Choices Matter, Detective, Isometric, Atmospheric, Singleplayer, Point & Click, CRPG, Noir, Political, Surreal, Visual Novel, Exploration, Funny, Indie, Adventure, Open World, Character Customization, Sexual Content"
632840,CYBER VR,"Action, Indie, Massively Multiplayer, Early Access",DAR Studio,DAR Studio,"31 Aug, 2017","Action, Early Access, VR, Indie, Massively Multiplayer, Shooter"
639130,Ultrawings,"Adventure, Simulation","Bit Planet Games, LLC","Bit Planet Games, LLC","20 Jul, 2017","Simulation, VR, Flight, Open World, Action-Adventure, Cartoony, First-Person, 6DOF, Singleplayer, Arcade, Stylized, Adventure, Action, Strategy, Co-op, FPS, Racing, Exploration, Comedy"
640300,Run Of Mydan,"Action, Adventure, Early Access",Virtew,Virtew,"28 Jul, 2017","Adventure, Early Access, Action, VR, Multiplayer, Online Co-Op, Indie, On-Rails Shooter, Singleplayer, Physics, Shooter, Surreal, Co-op, Fantasy, Platformer, Side Scroller, Atmospheric, FPS"
641320,Cooking Simulator,Simulation,Big Cheese Studio,"Big Cheese Studio, PlayWay S.A.","6 Jun, 2019","Simulation, Cooking, Singleplayer, Realistic, Sandbox, Funny, Physics, First-Person, Family Friendly, Management, Co-op, Relaxing, Crafting, Comedy, Resource Management, Replay Value, Economy, Action, Memes, Female Protagonist"
641990,The Escapists 2,"Indie, Simulation, Strategy","Team17, Mouldy Toof Studios",Team17,"21 Aug, 2017","Multiplayer, Strategy, Pixel Graphics, Online Co-Op, Co-op, 2D, Crafting, Local Co-Op, Simulation, Singleplayer, Indie, Sandbox, Stealth, Character Customization, Funny, Split Screen, Puzzle, Open World, Action, Difficult"
642700,The Murder Room VR,"Action, Adventure, Casual, Indie, Simulation",Bellcat Game,Bellcat Game,"31 May, 2017","Action, Adventure, Indie, Casual, Simulation, VR"
552520,Far Cry® 5,"Action, Adventure","Ubisoft Montreal, Red Storm, Ubisoft Shanghai, Ubisoft Toronto, Ubisoft Kiev",Ubisoft,"26 Mar, 2018","Open World, Action-Adventure, Multiplayer, Co-op, FPS, Shooter, Exploration, Story Rich, Realistic, First-Person, America, Hunting, Action, Adventure, Stealth, 3D, Survival, Nature, Atmospheric, Psychedelic"
638020,Castle Wars VR,"Massively Multiplayer, Strategy",Arrible,Arrible,"9 May, 2018","Strategy, Massively Multiplayer, Atmospheric, VR"
645280,MYSTIC VR,Adventure,Null Activity,Null Activity,"21 Jul, 2017","Adventure, VR"
641960,BOXVR,"Action, Casual, Indie, Sports",FitXR,FitXR,"21 May, 2019","Sports, Indie, Casual, Action, VR, Rhythm, Music, Boxing, Music-Based Procedural Generation"
646200,Dead Effect 2 VR,"Action, Indie, RPG","BadFly Interactive, a.s.",App Holdings,"3 Oct, 2017","Action, VR, RPG, Indie, Zombies, Co-op, Horror, Gore, Violent, FPS, Multiplayer, Shooter, First-Person, Singleplayer"
646890,Distant Nightmare - Virtual reality,Casual,FoV,FoV,"30 Jun, 2017","Casual, VR"
648570,Hell Dimension VR,"Violent, Gore, Action",Third Door Studio,Subdream Studios,"7 Sep, 2017","Action, Gore, Violent, VR"
653530,Return of the Obra Dinn,"Adventure, Indie",Lucas Pope,3909,"18 Oct, 2018","Detective, Mystery, Puzzle, Story Rich, Atmospheric, Singleplayer, Indie, Great Soundtrack, First-Person, Historical, Adventure, Naval, Difficult, Retro, Multiple Endings, Violent, Pirates, Horror, Walking Simulator, Noir"
726830,Vacation Simulator,"Action, Adventure, Simulation",Owlchemy Labs,Owlchemy Labs,"9 Apr, 2019","VR, Simulation, Funny, First-Person, Singleplayer, Robots, Comedy, Physics, Memes, Family Friendly, Sandbox, Casual, Sci-fi, Atmospheric, Job Simulator, Realistic, Action, Indie, Psychological Horror, Futuristic"
730090,Travel VR,"Casual, Free To Play",Little Maxima LLC,Little Maxima LLC,"2 Nov, 2017","Free to Play, Casual, VR"
731490,Crash Bandicoot™ N. Sane Trilogy,Action,"Vicarious Visions, Iron Galaxy Studios",Activision,"29 Jun, 2018","3D Platformer, Remake, Platformer, Classic, Difficult, Singleplayer, Adventure, Great Soundtrack, Action, Funny, Cartoony, Colorful, Controller, Family Friendly, Retro, 1990's, Comedy, Third Person, Nostalgia, Cute"
736260,Baba Is You,Indie,Hempuli Oy,Hempuli Oy,"13 Mar, 2019","Puzzle, Indie, Difficult, Singleplayer, Logic, Pixel Graphics, Cute, Programming, 2D, Sokoban, Great Soundtrack, Minimalist, Casual, Level Editor, Top-Down, Retro, Strategy, Atmospheric, Surreal, Funny"
503940,Railway Empire,"Simulation, Strategy",Gaming Minds Studios,Kalypso Media,"26 Jan, 2018","Strategy, Simulation, Management, Trains, Economy, Building, Trading, Historical, America, Singleplayer, Western, Real-Time, Sandbox, Transportation, City Builder, Family Friendly, Replay Value, Resource Management, Crafting, Exploration"
754150,Rolling Line,"Casual, Indie, Simulation",Gaugepunk Games,Gaugepunk Games,"27 Apr, 2018","Trains, Simulation, Sandbox, Level Editor, Moddable, Transportation, Casual, Indie, VR, Singleplayer, Building, Relaxing, Driving, Immersive Sim, Animation & Modeling, Family Friendly, Open World, City Builder, 3D, First-Person"
657090,Robothorium,"Indie, RPG, Strategy",Goblinz Studio,"Goblinz Publishing, Whisper Games","31 Jan, 2019","Strategy, RPG, Indie, Rogue-lite, Turn-Based, Singleplayer, Turn-Based Combat, Dungeon Crawler, Party-Based RPG, Rogue-like, Turn-Based Tactics, Procedural Generation, 2D, Fantasy, Strategy RPG, Difficult, Replay Value"
774461,The Jackbox Party Pack 5,"Casual, Indie, Strategy","Jackbox Games, Inc.","Jackbox Games, Inc.","17 Oct, 2018","Casual, Local Multiplayer, Comedy, Trivia, Multiplayer, Funny, Party Game, Strategy, Party, Indie, Board Game, 4 Player Local, Local Co-Op, Co-op"
781480,Tech Support: Error Unknown,"Adventure, Casual, Indie, Simulation",Dragon Slumber,Iceberg Interactive,"27 Feb, 2019","Simulation, Adventure, Hacking, Indie, Story Rich, Casual, Mouse only, Management"
782330,DOOM Eternal,Action,id Software,Bethesda Softworks,"19 Mar, 2020","FPS, Action, Gore, Great Soundtrack, Fast-Paced, Violent, Demons, Shooter, First-Person, Singleplayer, Blood, Multiplayer, Sci-fi, Post-apocalyptic, Mature, Atmospheric, Story Rich, Difficult, Adventure, Horror"
788690,Psychonauts in the Rhombus of Ruin,Adventure,"Double Fine Productions, React Games",Double Fine Productions,"19 Apr, 2018","Adventure, VR, Comedy, Funny, Singleplayer, Puzzle, Point & Click"
679820,Solitaire Mystery: Stolen Power,"Adventure, Casual, Indie",Dikobraz Games,JoyBits Ltd.,"24 Aug, 2017","Casual, Adventure, Indie, Hidden Object, Card Game"
805550,Assetto Corsa Competizione,"Racing, Simulation, Sports",Kunos Simulazioni,505 Games,"29 May, 2019","Racing, Automobile Sim, Simulation, VR, Multiplayer, Driving, Realistic, Sports, Controller, Singleplayer, Open World, e-sports, Online Co-Op, Competitive, First-Person, Early Access, Atmospheric, Moddable, Difficult, PvP"
689040,Scuttlers,"Action, Casual, Indie, Racing",Open Mid Interactive,Open Mid Interactive,"3 Sep, 2018","Action, Indie, Casual, Racing"
823130,Totally Accurate Battlegrounds,"Action, Indie, Free To Play",Landfall,Landfall,"5 Jun, 2018","Multiplayer, Physics, Character Customization, Indie, Massively Multiplayer, Family Friendly, Simulation, Strategy, Battle Royale, FPS, Shooter, Memes, Action, PvP, Sandbox, Co-op, Survival, Open World, Team-Based, Parody "
823500,BONEWORKS,"Action, Adventure, Indie, Simulation",Stress Level Zero,Stress Level Zero,"10 Dec, 2019","VR, Physics, Action, Sandbox, Shooter, Singleplayer, Great Soundtrack, Adventure, Puzzle, First-Person, Realistic, Simulation, FPS, Violent, Indie, Horror, Parkour, Sci-fi, Gore, Funny"
602320,Train Valley 2,"Adventure, Casual, Indie, Simulation, Strategy","Alexey Davydov, Sergey Dvoynikov, Timofey Shargorodskiy, Flazm","Flazm, META Publishing","15 Apr, 2019","Quick-Time Events, Multiple Endings, Trains, Relaxing, Simulation, Strategy, Singleplayer, Management, Level Editor, Indie, Building, Puzzle, Minimalist, Family Friendly, Stylized, 3D, Casual, Driving, Transportation, Real Time Tactics"
844040,RUSH,"Action, Racing, Simulation, Sports",The Binary Mill,The Binary Mill,"13 Jul, 2018","Simulation, Racing, Sports, Action, Flight, VR, Multiplayer, First-Person, Online Co-Op, Atmospheric, Exploration, Singleplayer, Adventure, Indie, Replay Value, Score Attack"
845330,Sign Here: _________,"Casual, Indie, Simulation",,,"3 May, 2018","Indie, Casual, Simulation, VR, Puzzle"
847370,Sunset Overdrive,"Action, Adventure","Insomniac Games, Blind Squirrel Games",Xbox Game Studios,"16 Nov, 2018","Open World, Action, Parkour, Character Customization, Third-Person Shooter, Funny, Adventure, Comedy, Singleplayer, Violent, Colorful, Zombies, Post-apocalyptic, Great Soundtrack, Third Person, Shooter, Fast-Paced, Sandbox, Female Protagonist, 3D Platformer"
832420,ICED VR,"Adventure, Indie, Simulation",AneaGames,AneaGames,"29 May, 2018","Indie, Simulation, Adventure, VR"
858260,Until You Fall,"Action, Adventure, Indie",Schell Games,Schell Games,"27 Oct, 2020","VR, Swordplay, Rogue-lite, Hack and Slash, Arcade, Fighting, Combat, Action, Soundtrack, First-Person, Singleplayer, Fantasy, Magic, Rogue-like, Action Roguelike, Indie, Adventure, Fast-Paced, Great Soundtrack, Early Access"
438730,Poly Towns,"Casual, Indie, Strategy",Red Phoenix Studios,Red Phoenix Studios,"22 Apr, 2016","Casual, Relaxing, Building, City Builder, Colony Sim, Base-Building, Indie, Simulation, Atmospheric, Resource Management, 3D, Cute, Idler, Colorful, Stylized, Family Friendly, Management, Singleplayer, Puzzle, Cartoony"
864060,Marble It Up! Ultra,"Action, Casual, Indie, Racing","Blueteak, The Engine Company, Shapes and Lines, Arcturus Interactive, The Quantum Astrophysicists Guild","Alvios, Inc., Bad Habit Productions","16 Nov, 2018","3D Platformer, Fast-Paced, Physics, Arcade, Racing, Platformer, Time Attack, Action, Casual, Colorful, Singleplayer, 3D, Abstract, Surreal, Level Editor, Replay Value, Puzzle-Platformer, Great Soundtrack, Puzzle, Indie"
867380,Up Left Out,Indie,Maciej Targoni, Maciej Targoni,"29 Jun, 2018","Puzzle, Minimalist, Relaxing, Singleplayer, Casual, Indie, Abstract, 2.5D, Short, Minigames, 2D, Atmospheric, Great Soundtrack, Top-Down"
868360,Project Hospital,"Indie, Simulation, Strategy",Oxymoron Games,Oxymoron Games,"30 Oct, 2018","Medical Sim, City Builder, Management, Job Simulator, Simulation, Strategy, Education, Sandbox, Building, Economy, Life Sim, Character Customization, 2D, Realistic, Isometric, Moddable, Stylized, Indie, Replay Value, Resource Management"
870780,Control Ultimate Edition,"Action, Adventure",Remedy Entertainment,Remedy Entertainment,"27 Aug, 2020","Action, Supernatural, Female Protagonist, Story Rich, Adventure, Third Person, Atmospheric, Singleplayer, Sci-fi, Horror, Third-Person Shooter, Surreal, Psychological Horror, Shooter, Metroidvania, Open World, Epic, Violent, Difficult, Great Soundtrack"
517630,Just Cause 4 Reloaded,"Action, Adventure",Avalanche Studios,Square Enix,"4 Dec, 2018","Open World, Action, Destruction, Singleplayer, Adventure, Sandbox, Third-Person Shooter, Shooter, Physics, Violent, Funny, Story Rich, Gore, Atmospheric, Co-op, Driving, Third Person, FPS, Heist, Comedy"
644290,MEMORIES OF MARS,"Action, Adventure",Limbic Entertainment GmbH,505 Games,"12 Mar, 2020","Open World Survival Craft, Adventure, Survival, Multiplayer, Action, Building, FPS, Open World, Crafting, Space, Sandbox, Exploration, Base-Building, First-Person, Co-op, Mars, Loot, Indie, Inventory Management, Early Access"
877200,Zero Caliber VR,"Action, Casual, Indie, Simulation",XREAL Games,XREAL Games,"31 Jul, 2023","Military, Singleplayer, Co-op, VR, Action, FPS, Shooter, Simulation, Gun Customization, First-Person, Character Customization, PvE, Mature, Violent, War, Online Co-Op, Multiplayer, Gore, Realistic, Co-op Campaign"
334210,Fortified,"Action, Indie, Strategy",Siege Camp,Siege Camp,"3 Feb, 2016","Action, Tower Defense, Indie, Co-op, Strategy, Multiplayer, Third-Person Shooter, Aliens, Sci-fi, Shooter, Online Co-Op, Third Person, Singleplayer"
866350,HexTrains,"Casual, Indie",Stephan Weiss,Stephan Weiss,"12 Jun, 2018","Indie, Casual"
885000,Synth Riders,"Action, Casual, Indie",Kluge Interactive,Kluge Interactive,"31 Oct, 2019","VR, Rhythm, Music, Indie, Soundtrack, Multiplayer, Action, Singleplayer, Swordplay, First-Person, Fast-Paced, Moddable, Retro, Arcade, Cyberpunk, Casual, Great Soundtrack, Difficult, Sports, Early Access"
737800,F1 2018,"Racing, Simulation, Sports",Codemasters,"Codemasters, Electronic Arts","23 Aug, 2018","Racing, Automobile Sim, Simulation, Sports, Multiplayer, Driving, Realistic, Singleplayer, Competitive, Action, Co-op, Funny, Strategy, Physics, VR, Controller"
895200,SWORDS of GARGANTUA,"Action, Adventure, RPG","Thirdverse, Co., Ltd.","Thirdverse, Co., Ltd.","6 Jun, 2019","Action, Adventure, RPG, VR, Swordplay, Multiplayer"
765410,Bean Battles,"Action, Indie",Gupa Games,Gupa Games,"22 Aug, 2018","Multiplayer, Action, Indie, Battle Royale, Shooter, Violent, Great Soundtrack, Dating Sim, Memes, NSFW, Horror, Story Rich, God Game, Epic, Funny, Family Friendly, FPS, Difficult, Atmospheric, Walking Simulator"
916100,Telefrag VR,"Action, Indie",Anshar Studios,Anshar Publishing,"19 Jul, 2019","Multiplayer, Singleplayer, Action, Indie, VR, First-Person, Combat, Sci-fi, Casual, Shooter, PvP, FPS, Violent, Futuristic, Mature, Space, Alternate History, Fast-Paced, Arena Shooter"
862740,OneShift,"Action, Adventure, Casual, Indie",Mazen Games,"GrabTheGames, Mazen Games","10 Aug, 2018","Casual, Indie, Action, Adventure, Puzzle, Sci-fi, Puzzle-Platformer, Atmospheric, Stylized, Physics, Family Friendly, Great Soundtrack, Simulation, Singleplayer, Relaxing, Replay Value, Isometric, Fantasy, Space, Difficult"
412020,Metro Exodus,Action,4A Games,Deep Silver,"14 Feb, 2020","Post-apocalyptic, FPS, Singleplayer, Open World, Story Rich, Atmospheric, Action, First-Person, Horror, Survival, Shooter, Stealth, Adventure, Exploration, Survival Horror, Great Soundtrack, Violent, Gore, Multiplayer, Psychological Horror"
1449560,Metro Exodus,Action,4A Games,Deep Silver,"14 Feb, 2020",
927270,Accounting+,"Action, Adventure, Casual, Indie, Simulation","Crows Crows Crows, Squanch Games",Crows Crows Crows,"18 Oct, 2018","Adventure, Indie, Action, VR, Casual, Simulation, Comedy, Horror, Funny, Psychological Horror"
304390,FOR HONOR™,Action,"Ubisoft Montreal, Ubisoft Quebec, Ubisoft Toronto, Blue Byte",Ubisoft,"14 Mar, 2024","Medieval, Swordplay, Action, Multiplayer, Fighting, PvP, Third Person, War, Gore, Co-op, Singleplayer, Online Co-Op, Hack and Slash, Realistic, Strategy, Atmospheric, RPG, Fantasy, MOBA, Story Rich"
900010,Meeple Station,"Casual, Indie, RPG, Simulation, Strategy",Gameclaw Studio,"Modularity, WhisperGames","10 Apr, 2020","Strategy, Simulation, Indie, Space, Pixel Graphics, Isometric, Base-Building, Building, Colony Sim, Resource Management, Survival, Management, Moddable, Immersive Sim, City Builder, Space Sim, Futuristic, RPG, Singleplayer, 2D"
792100,7 Billion Humans,"Indie, Simulation",Tomorrow Corporation,Tomorrow Corporation,"23 Aug, 2018","Programming, Puzzle, Indie, Simulation, Education, Singleplayer, Logic, Touch-Friendly, Great Soundtrack, Funny, Satire, Automation, Casual, Difficult"
492720,Tropico 6,"Simulation, Strategy","Limbic Entertainment, Realmforge Studios",Kalypso Media,"29 Mar, 2019","City Builder, Strategy, Simulation, Economy, Management, Political Sim, Multiplayer, Sandbox, Politics, Building, Political, Singleplayer, Funny, Co-op, Choices Matter, Diplomacy, Destruction, Atmospheric, Story Rich, Top-Down"
963930,Contractors,"Action, Casual, Indie, Simulation",Caveman Studio,Caveman Studio,"14 Dec, 2018","VR, Action, Violent, FPS, Indie, Simulation, Multiplayer, Military, Shooter, First-Person, Gun Customization, Early Access, Singleplayer, Co-op, Moddable, PvP"
941920,Classic Card Games 3D,"Casual, Indie, Simulation, Strategy",BufoProject,BufoProject,"27 Nov, 2018","Casual, Card Game, Singleplayer, Relaxing, Tabletop, Moddable, Turn-Based, Replay Value, Puzzle, Atmospheric, Multiplayer, Free to Play, Adventure, Simulation, Family Friendly, Sandbox, Strategy, Indie, 3D, 3D Vision"
342180,Arizona Sunshine®,"Action, Adventure, Indie","Vertigo Games, Jaywalkers Interactive",Vertigo Games,"6 Dec, 2016","Action, VR, Zombies, Horror, Multiplayer, Survival, Co-op Campaign, Online Co-Op, Adventure, Gore, FPS, Shooter, First-Person, Survival Horror, Indie, Co-op, Open World, Violent, Singleplayer, Post-apocalyptic"
1005300,The Jackbox Party Pack 6,"Casual, Indie, Strategy","Jackbox Games, Inc.","Jackbox Games, Inc.","16 Oct, 2019","Trivia, Casual, Multiplayer, Local Multiplayer, Indie, Party, Funny, Comedy, Party Game, Board Game, Local Co-Op, Family Friendly, Co-op, Strategy, Social Deduction, Singleplayer, Horror"
1019550,Thief Simulator VR,"Action, Indie, Simulation",GameBoom VR,"PlayWay S.A., GameBoom VR","5 Nov, 2020","VR, Simulation, Indie, Action, Crime, Stealth, Open World, Singleplayer, Exploration, Sandbox, Multiplayer, First-Person, Co-op, Walking Simulator, Story Rich, Funny, Heist, Adventure, Realistic, Driving"
1020340,AUDICA: Rhythm Shooter,"Action, Indie","Harmonix Music Systems, Inc","Harmonix Music Systems, Inc","5 Nov, 2019","Rhythm, Music, Action, Indie, VR, Early Access, Shooter, Great Soundtrack"
690790,DiRT Rally 2.0,"Racing, Simulation, Sports",Codemasters,"Codemasters, Electronic Arts","25 Feb, 2019","Racing, Automobile Sim, Simulation, Multiplayer, VR, Driving, Sports, Offroad, Realistic, Singleplayer, Difficult, First-Person, Controller, Open World, Co-op, 3D Vision, Family Friendly, TrackIR, Action, Adventure"
1038250,DIRT 5,"Action, Adventure, Casual, Racing, Sports",Codemasters,"Codemasters, Electronic Arts","5 Nov, 2020","Racing, Driving, 4 Player Local, Offroad, Multiplayer, Arcade, Casual, Local Multiplayer, Action, Sports, Adventure, Automobile Sim, Singleplayer, Atmospheric, Colorful, First-Person, Realistic, PvP, Local Co-Op, Sandbox"
877850,Tribe XR | DJ Academy,"Casual, Indie, Simulation, Strategy, Audio Production, Education, Utilities, Early Access",TribeXR Inc.,TribeXR Inc.,"25 Mar, 2019","VR, Music, Simulation, Audio Production, Education, Rhythm, Multiplayer, Party, Electronic Music, Casual, Character Customization, Singleplayer, Utilities, Indie, Strategy, Early Access, Design & Illustration, Real-Time with Pause, Hentai, Nudity"
1049410,Superliminal,"Action, Adventure",Pillow Castle,Pillow Castle,"5 Nov, 2020","Puzzle, First-Person, Surreal, Psychological, Narration, Physics, Singleplayer, Thriller, Story Rich, Adventure, Psychedelic, Funny, Exploration, 3D Vision, Puzzle-Platformer, Psychological Horror, Minimalist, Cinematic, Dark Humor, Colorful"
1054490,Wingspan,"Indie, Strategy",Monster Couch,"Monster Couch, Stonemaier Games, indienova","17 Sep, 2020","Building, Board Game, Card Game, Relaxing, Strategy, Wholesome, Nature, Casual, Turn-Based Strategy, Tabletop, Cute, PvP, Singleplayer, Resource Management, Economy, Local Multiplayer, 2D, Local Co-Op, Co-op, Multiplayer"
577740,Winexy,"Adventure, Casual, Indie",Heaven Brotherhood,GrabTheGames,"13 Jan, 2017","Casual, Indie, Puzzle, Simulation, Abstract, Difficult, Replay Value, Arcade, Third Person, Physics, Singleplayer, Fantasy, Surreal, Family Friendly, Atmospheric, 3D Platformer, Walking Simulator, Multiplayer, Short, Adventure"
1066780,Transport Fever 2,"Casual, Indie, Simulation, Strategy",Urban Games,Good Shepherd Entertainment,"11 Dec, 2019","Simulation, Strategy, Management, Transportation, Trains, City Builder, Economy, Sandbox, Building, Singleplayer, Realistic, Moddable, Open World, Resource Management, Flight, Casual, Indie, Games Workshop, Naval, Mod"
1079800,Pistol Whip,"Action, Indie, Sports",Cloudhead Games Ltd.,Cloudhead Games Ltd.,"7 Nov, 2019","VR, Action, Rhythm, Shooter, Arcade, On-Rails Shooter, Level Editor, FPS, Music, Bullet Hell, Bullet Time, First-Person, Assassin, Singleplayer, Soundtrack, Colorful, Gun Customization, Cyberpunk, Post-apocalyptic, Futuristic"
1098100,OhShape,"Action, Casual, Indie, Simulation, Sports",Odders Lab,Odders Lab,"13 Dec, 2019","Sports, VR, Rhythm, Music, Casual, Fast-Paced, Family Friendly, First-Person, Arcade, Action, Singleplayer, Futuristic, Moddable, Immersive Sim, Space, Competitive, Funny, Simulation, Difficult, Modern"
1104380,The Room VR: A Dark Matter,Adventure,Fireproof Games,Fireproof Games,"26 Mar, 2020","Adventure, Puzzle, VR, Mystery, Investigation, Singleplayer, Lovecraftian, Atmospheric, Escape Room, Horror, Indie"
863550,HITMAN™ 2,Action,IO Interactive A/S,IO Interactive A/S,"13 Nov, 2018","Stealth, Assassin, Action, Singleplayer, Third Person, Multiplayer, Violent, Open World, Sandbox, Strategy, Puzzle, Gore, Shooter, Atmospheric, Third-Person Shooter, Co-op, Funny, Online Co-Op, Great Soundtrack, Nudity"
976730,Halo: The Master Chief Collection,Action,"343 Industries, Splash Damage, Ruffian Games, Bungie, Saber Interactive",Xbox Game Studios,"3 Dec, 2019","Great Soundtrack, FPS, Classic, Multiplayer, Story Rich, Sci-fi, Co-op, First-Person, Epic, Shooter, Action, Singleplayer, Aliens, Lore-Rich, Beautiful, Space, Atmospheric, Adventure, Horror, Online Co-Op"
1118200,People Playground,"Action, Casual, Indie, Simulation",mestiez,Studio Minus,"23 Jul, 2019","Sandbox, Gore, Physics, Blood, Moddable, Violent, 2D, Singleplayer, Destruction, Simulation, Funny, Building, Pixel Graphics, Psychological Horror, Indie, Action, Casual, Comedy, Horror, Choose Your Own Adventure"
1124180,Rail Route,"Casual, Indie, Simulation, Strategy",Bitrich.info,Bitrich.info,"22 Feb, 2024","Building, Management, Sandbox, Economy, Logic, Puzzle, City Builder, Time Management, Base-Building, Trains, Automation, Simulation, Resource Management, Immersive Sim, Real Time Tactics, Strategy, Transportation, Relaxing, Minimalist, Singleplayer"
1127500,Mini Motorways,"Casual, Indie, Simulation, Strategy",Dinosaur Polo Club,Dinosaur Polo Club,"20 Jul, 2021","Strategy, Simulation, Casual, Indie, Management, Minimalist, Puzzle, Relaxing, Transportation, Singleplayer, Building, Stylized, Top-Down, City Builder, Beautiful, Resource Management, Family Friendly, Great Soundtrack, Touch-Friendly, Rogue-like"
1133320,Westworld Awakening,"Action, Adventure",Survios,"Warner Bros. Interactive Entertainment, HBO","20 Aug, 2019","Adventure, Action, Violent, VR, Puzzle, Story Rich, Sci-fi, Horror, Atmospheric, Realistic, Exploration, Narration, Female Protagonist, Western"
1147970,Abode 2,Adventure,Overflow,Overflow,"7 Nov, 2019","Adventure, Puzzle, Sci-fi, Atmospheric, VR, Escape Room"
310560,DiRT Rally,"Racing, Simulation, Sports","Codemasters, Feral Interactive (Linux), Feral Interactive (Mac)","Codemasters, Feral Interactive (Linux), Feral Interactive (Mac), Electronic Arts","7 Dec, 2015","Racing, Simulation, Automobile Sim, Driving, Multiplayer, Realistic, Offroad, Difficult, VR, Singleplayer, Sports, First-Person, Action, Atmospheric, Fast-Paced, Co-op, 3D Vision, TrackIR, Open World, Family Friendly"
1161580,Hardspace: Shipbreaker,Simulation,Blackbird Interactive,Focus Entertainment,"24 May, 2022","Space, Sci-fi, Simulation, Physics, Singleplayer, Destruction, Sandbox, Puzzle, First-Person, Space Sim, Strategy, Futuristic, Dystopian , Building, Early Access, Procedural Generation, Open World, Relaxing, Action, Great Soundtrack"
1167630,Teardown,"Action, Indie, Simulation, Strategy",Tuxedo Labs,Tuxedo Labs,"21 Apr, 2022","Destruction, Physics, Sandbox, Voxel, First-Person, Singleplayer, Open World, Heist, Realistic, 3D, Simulation, Action, Puzzle, Driving, Indie, Replay Value, Multiplayer, Tactical, Immersive Sim, Puzzle-Platformer"
1172620,Sea of Thieves: 2025 Edition,"Action, Adventure",Rare Ltd,Xbox Game Studios,"3 Jun, 2020","Multiplayer, Open World, Adventure, Pirates, Co-op, Online Co-Op, PvP, Action, Sailing, First-Person, Exploration, Naval, PvE, Funny, Massively Multiplayer, FPS, Atmospheric, Swordplay, Great Soundtrack, Singleplayer"
1194700,House Flipper VR,"Casual, Indie, Simulation",Frozen Way,"Frozen Way, Frozen District, PlayWay S.A.","5 Nov, 2020","Simulation, Casual, Indie, VR, Relaxing, Singleplayer, Building, Family Friendly, First-Person, Funny, Design & Illustration, Sandbox, Economy, 3D, Education, Atmospheric, Destruction, Management, Replay Value, Memes"
546560,Half-Life: Alyx,"Action, Adventure",Valve,Valve,"23 Mar, 2020","VR, FPS, Story Rich, Horror, Female Protagonist, Shooter, Singleplayer, First-Person, Action, Sci-fi, Atmospheric, Zombies, Beautiful, Aliens, Adventure, Futuristic, Psychological Horror, Memes, Great Soundtrack, Gore"
1211630,The Jackbox Party Pack 7,"Casual, Indie, Strategy","Jackbox Games, Inc.","Jackbox Games, Inc.","14 Oct, 2020","Party Game, Party, Funny, Word Game, Board Game, 2D, Team-Based, Comedy, Trivia, Family Friendly, Colorful, Local Multiplayer, Cartoon, Local Co-Op, Co-op, Casual, Multiplayer, Indie, Controller, Singleplayer"
1222680,Need for Speed™ Heat,"Action, Adventure, Racing, Sports",Ghost Games,Electronic Arts,"4 Jun, 2020","Racing, Open World, Multiplayer, Driving, Action, Singleplayer, Co-op, Adventure, Combat Racing, Atmospheric, Online Co-Op, Third Person, Arcade, Controller, Sports, PvP, First-Person, Character Customization, Destruction, Split Screen"
555000,GOAT OF DUTY,"Action, Early Access",34BigThings srl,🚀 Raiser Games,"10 Jul, 2019","Early Access, FPS, Multiplayer, Shooter, Action, Arena Shooter, Comedy, Funny, Fast-Paced, First-Person, PvP, Memes, Parkour, Dark Humor, Sci-fi, Violent, Destruction, Dark Comedy, Parody , Physics"
797410,Headsnatchers,"Action, Casual, Indie, Sports",IguanaBee,Iceberg Interactive,"7 Nov, 2019","Action, Casual, Indie, Local Multiplayer, 4 Player Local, Character Customization, Funny, Party, Parody , Memes, Fighting, PvP, Cute, Colorful, Comedy, Isometric, Multiplayer, Fast-Paced, Family Friendly, Beat 'em up"
1262540,Need for Speed™,"Action, Adventure, Racing, Simulation",Ghost Games,Electronic Arts,"4 Jun, 2020","Racing, Multiplayer, Driving, Open World, Action, Adventure, Automobile Sim, Singleplayer, Destruction, Arcade, Simulation, Third Person, Combat Racing, First-Person, Co-op, Movie, Top-Down, Controller, Online Co-Op, Split Screen"
